Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall (mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2017-12-10,226,17,3.6,65.0,4.3,1061.0,-2.3,0.03,0.0,0.4,Winter,No Holiday,Yes
2017-12-10,210,18,2.0,61.0,3.0,2000.0,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10,181,19,1.6,53.0,4.0,2000.0,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10,165,20,0.6,57.0,3.9,1954.0,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10,167,21,0.0,59.0,3.0,1862.0,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10,152,22,-1.0,56.0,4.7,2000.0,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-10,148,23,-1.4,43.0,4.3,2000.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,125,0,-2.5,39.0,3.4,2000.0,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,111,1,-3.4,36.0,3.8,2000.0,-16.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,67,2,-4.2,35.0,3.4,2000.0,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,45,3,-4.7,38.0,2.4,2000.0,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,44,4,-5.2,35.0,3.2,2000.0,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,86,5,-5.6,38.0,3.2,1974.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,136,6,-5.9,39.0,2.9,1979.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,325,7,-6.0,39.0,3.1,1996.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,653,8,-6.0,38.0,3.6,1994.0,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,326,9,-5.9,36.0,5.1,1941.0,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,212,10,-5.3,32.0,4.5,2000.0,-19.4,0.62,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,226,11,-4.7,36.0,3.8,2000.0,-17.5,1.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,247,12,-5.2,33.0,4.6,1973.0,-19.0,1.26,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,241,13,-5.4,32.0,5.1,1986.0,-19.5,1.24,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,253,14,-5.4,31.0,4.1,1945.0,-19.9,1.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,269,15,-5.5,33.0,4.5,2000.0,-19.2,0.92,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,277,16,-6.0,40.0,4.0,2000.0,-17.4,0.55,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,361,17,-7.1,44.0,4.2,2000.0,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,557,18,-7.9,43.0,3.3,2000.0,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,371,19,-8.6,45.0,3.9,2000.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,254,20,-9.3,49.0,3.8,2000.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,266,21,-9.7,51.0,2.5,2000.0,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,222,22,-10.2,50.0,3.0,2000.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-11,174,23,-10.7,53.0,1.2,2000.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,133,0,-11.0,51.0,1.1,2000.0,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,127,1,-11.2,51.0,1.1,2000.0,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,95,2,-11.5,50.0,0.7,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,54,3,-11.6,50.0,2.2,1995.0,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,46,4,-11.6,47.0,2.1,1982.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,65,5,-11.6,45.0,2.8,1951.0,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,104,6,-11.8,47.0,2.5,1973.0,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,280,7,-12.1,50.0,2.3,1929.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,580,8,-12.3,52.0,1.3,1914.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,275,9,-11.8,46.0,2.9,1956.0,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,184,10,-10.5,45.0,3.3,1855.0,-20.1,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,201,11,-9.4,42.0,3.1,1815.0,-19.9,0.93,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,228,12,-8.3,35.0,2.9,1967.0,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,225,13,-6.9,37.0,2.4,1955.0,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,258,14,-5.4,32.0,2.0,1930.0,-19.5,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,250,15,-5.8,30.0,2.8,2000.0,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,248,16,-6.0,29.0,2.8,1983.0,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,305,17,-7.0,32.0,2.6,2000.0,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,529,18,-7.7,36.0,1.0,2000.0,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,350,19,-8.2,43.0,1.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,260,20,-8.4,42.0,1.0,2000.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,270,21,-8.8,43.0,1.4,1999.0,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,256,22,-9.0,45.0,1.3,1999.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-12,173,23,-9.3,47.0,2.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,168,0,-9.5,48.0,1.3,1996.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,183,1,-10.2,52.0,1.6,1997.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,120,2,-10.4,53.0,1.8,1949.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,79,3,-10.9,55.0,1.8,1913.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,41,4,-11.4,58.0,1.3,1907.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,68,5,-11.5,58.0,1.1,1923.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,109,6,-11.9,57.0,1.1,1974.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,310,7,-11.7,53.0,1.6,1998.0,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,591,8,-11.4,47.0,3.3,2000.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,340,9,-11.1,46.0,3.4,1981.0,-20.4,0.1,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,202,10,-9.5,39.0,2.1,1875.0,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,251,11,-8.1,35.0,1.8,1806.0,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,267,12,-6.5,30.0,2.9,1945.0,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,251,13,-5.8,28.0,2.9,1887.0,-21.4,1.23,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,240,14,-4.7,27.0,2.9,1883.0,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,240,15,-4.9,26.0,3.1,1887.0,-21.5,0.89,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,278,16,-4.5,26.0,2.2,2000.0,-21.1,0.56,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,392,17,-5.6,29.0,1.7,2000.0,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,537,18,-6.6,33.0,1.1,2000.0,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,373,19,-6.6,31.0,1.6,2000.0,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,263,20,-7.6,35.0,0.8,2000.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,271,21,-8.3,39.0,1.0,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,271,22,-8.9,39.0,0.1,2000.0,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-13,174,23,-9.2,44.0,0.4,1978.0,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,171,0,-9.5,50.0,0.6,1953.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,170,1,-9.8,48.0,0.8,2000.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,107,2,-10.6,44.0,0.8,1903.0,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,80,3,-10.7,48.0,0.4,1651.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,52,4,-11.0,50.0,0.8,1718.0,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,62,5,-10.8,48.0,0.8,1648.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,108,6,-11.0,55.0,0.8,1541.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,279,7,-10.9,57.0,1.1,1387.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,621,8,-10.4,54.0,1.1,1432.0,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,305,9,-9.4,44.0,0.5,1680.0,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,189,10,-7.7,43.0,0.9,1555.0,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,247,11,-6.1,38.0,1.0,1587.0,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,278,12,-4.9,34.0,1.3,1768.0,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,282,13,-3.8,32.0,0.9,1827.0,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,294,14,-2.7,28.0,0.7,1857.0,-18.7,0.65,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,301,15,-2.5,29.0,1.1,1667.0,-18.1,0.48,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,335,16,-2.4,28.0,0.9,1878.0,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,382,17,-2.9,31.0,0.6,1723.0,-17.7,0.09,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,612,18,-3.5,35.0,1.1,1414.0,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,410,19,-4.2,40.0,0.9,1216.0,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,277,20,-4.8,43.0,1.1,1397.0,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,316,21,-4.8,45.0,0.8,1351.0,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,309,22,-4.9,44.0,1.1,1369.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-14,211,23,-5.6,53.0,1.2,1290.0,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,227,0,-5.7,53.0,0.6,1262.0,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,241,1,-6.3,57.0,0.4,1148.0,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,162,2,-6.8,58.0,0.4,1089.0,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,110,3,-6.9,56.0,0.5,1111.0,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,69,4,-7.1,59.0,0.8,1058.0,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,68,5,-7.5,64.0,0.9,989.0,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,129,6,-7.4,64.0,0.7,906.0,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,285,7,-7.0,63.0,0.6,865.0,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,658,8,-6.6,64.0,1.1,791.0,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,330,9,-5.9,60.0,0.6,691.0,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,221,10,-4.6,52.0,0.8,648.0,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,279,11,-2.9,46.0,1.0,809.0,-12.9,0.42,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,309,12,-2.5,43.0,0.7,895.0,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,325,13,-1.6,40.0,0.3,868.0,-13.4,0.32,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,329,14,-0.7,39.0,0.8,826.0,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,342,15,0.1,35.0,1.5,946.0,-13.5,0.42,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,354,16,0.0,37.0,0.6,994.0,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,464,17,-0.2,39.0,0.8,1016.0,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,682,18,0.1,43.0,0.9,1485.0,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,451,19,0.6,41.0,1.2,1550.0,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,320,20,0.9,42.0,1.2,1113.0,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,300,21,0.7,47.0,2.7,1283.0,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,296,22,-0.1,49.0,2.0,870.0,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-15,247,23,-1.3,60.0,2.5,792.0,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,217,0,-2.6,73.0,3.4,787.0,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,302,1,-3.4,76.0,2.9,582.0,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,228,2,-4.1,73.0,2.1,567.0,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,129,3,-4.5,71.0,1.6,651.0,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,80,4,-5.0,70.0,2.7,702.0,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,45,5,-5.6,72.0,2.0,662.0,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,66,6,-6.1,69.0,2.9,765.0,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,90,7,-6.7,64.0,2.1,977.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,190,8,-7.3,62.0,2.6,1112.0,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,195,9,-7.2,47.0,2.8,1724.0,-16.6,0.18,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,201,10,-6.2,42.0,2.3,1893.0,-17.0,0.52,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,239,11,-5.2,30.0,4.0,1991.0,-20.1,0.86,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,252,12,-4.1,28.0,3.8,1998.0,-19.9,1.08,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,296,13,-3.7,23.0,4.0,1980.0,-21.8,1.12,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,292,14,-3.4,22.0,4.3,1966.0,-22.1,1.07,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,291,15,-3.3,22.0,5.0,2000.0,-22.0,0.86,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,258,16,-3.3,24.0,3.5,2000.0,-21.0,0.54,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,277,17,-4.6,26.0,2.6,2000.0,-21.2,0.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,212,18,-5.3,28.0,3.5,2000.0,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,173,19,-6.0,32.0,2.4,2000.0,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,143,20,-6.6,37.0,3.4,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,159,21,-7.1,39.0,3.2,2000.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,155,22,-7.6,41.0,1.6,2000.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-16,142,23,-8.0,41.0,2.2,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,175,0,-8.1,41.0,2.0,2000.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,146,1,-8.4,40.0,1.6,2000.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,132,2,-8.7,40.0,2.8,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,100,3,-9.0,40.0,3.1,2000.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,41,4,-9.5,40.0,1.9,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,31,5,-9.7,41.0,3.1,2000.0,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,39,6,-9.9,42.0,2.3,2000.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,53,7,-10.2,42.0,2.3,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,94,8,-10.7,43.0,0.9,2000.0,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,122,9,-10.5,38.0,1.1,1950.0,-22.1,0.19,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,142,10,-8.5,31.0,1.5,1997.0,-22.6,0.58,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,189,11,-7.2,29.0,1.8,1926.0,-22.2,0.88,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,216,12,-4.9,25.0,2.6,1966.0,-21.9,1.08,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,223,13,-4.5,25.0,3.2,1989.0,-21.6,1.14,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,268,14,-3.2,26.0,3.1,1933.0,-20.0,1.07,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,278,15,-2.5,28.0,2.0,2000.0,-18.5,0.85,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,256,16,-2.7,31.0,2.3,2000.0,-17.5,0.54,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,266,17,-3.8,35.0,2.4,2000.0,-17.0,0.17,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,204,18,-4.7,37.0,1.8,2000.0,-17.2,0.01,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,157,19,-5.6,39.0,1.1,2000.0,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,166,20,-6.0,42.0,0.8,2000.0,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,168,21,-6.5,45.0,0.7,2000.0,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,172,22,-6.6,50.0,0.6,1990.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-17,138,23,-6.9,53.0,0.7,2000.0,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18,151,0,-5.9,50.0,0.6,2000.0,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18,97,1,-5.3,48.0,0.4,1664.0,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2017-12-18,38,2,-5.0,65.0,0.4,990.0,-10.5,0.0,0.0,0.2,Winter,No Holiday,Yes
2017-12-18,32,3,-5.3,76.0,1.0,767.0,-8.8,0.0,0.3,0.5,Winter,No Holiday,Yes
2017-12-18,29,4,-5.4,81.0,0.7,270.0,-8.1,0.0,0.0,0.7,Winter,No Holiday,Yes
2017-12-18,27,5,-5.3,81.0,0.9,923.0,-8.0,0.0,0.0,0.8,Winter,No Holiday,Yes
2017-12-18,45,6,-5.2,85.0,0.9,271.0,-7.3,0.0,0.4,1.3,Winter,No Holiday,Yes
2017-12-18,96,7,-5.0,85.0,0.7,186.0,-7.1,0.0,0.0,1.8,Winter,No Holiday,Yes
2017-12-18,146,8,-4.6,86.0,1.2,508.0,-6.5,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-18,52,9,-4.3,89.0,1.0,59.0,-5.8,0.0,1.6,4.0,Winter,No Holiday,Yes
2017-12-18,36,10,-3.7,87.0,1.0,541.0,-5.5,0.03,0.0,4.8,Winter,No Holiday,Yes
2017-12-18,44,11,-2.9,85.0,1.2,243.0,-5.0,0.06,0.0,4.8,Winter,No Holiday,Yes
2017-12-18,62,12,-1.8,83.0,1.2,351.0,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes
2017-12-18,76,13,-0.9,84.0,1.2,333.0,-3.2,0.09,0.0,5.0,Winter,No Holiday,Yes
2017-12-18,116,14,0.5,76.0,0.9,364.0,-3.2,0.17,0.0,4.2,Winter,No Holiday,Yes
2017-12-18,137,15,1.6,73.0,0.9,421.0,-2.7,0.6,0.0,3.2,Winter,No Holiday,Yes
2017-12-18,181,16,1.8,76.0,0.8,410.0,-1.9,0.47,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,175,17,0.4,84.0,0.8,317.0,-1.9,0.15,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,281,18,0.0,88.0,0.6,277.0,-1.7,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,198,19,1.3,65.0,1.1,1122.0,-4.5,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,165,20,3.3,65.0,3.2,1172.0,-2.6,0.0,0.0,2.7,Winter,No Holiday,Yes
2017-12-18,148,21,2.8,73.0,2.4,831.0,-1.5,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-18,160,22,1.5,82.0,2.4,537.0,-1.2,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-18,128,23,0.1,81.0,2.9,551.0,-2.7,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,122,0,-1.0,73.0,2.3,881.0,-5.2,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,122,1,-2.0,72.0,0.8,979.0,-6.3,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,93,2,-2.7,72.0,0.9,990.0,-7.0,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,55,3,-2.8,58.0,1.6,1315.0,-9.9,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,39,4,-2.9,59.0,1.8,1286.0,-9.8,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,55,5,-3.9,66.0,0.7,1209.0,-9.3,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,78,6,-4.3,70.0,1.6,1169.0,-8.9,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,165,7,-4.4,64.0,2.8,1367.0,-10.1,0.0,0.0,2.6,Winter,No Holiday,Yes
2017-12-19,390,8,-5.2,58.0,2.2,1594.0,-12.1,0.0,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,199,9,-5.3,48.0,2.6,1810.0,-14.6,0.18,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,151,10,-4.6,41.0,2.8,1815.0,-15.8,0.57,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,174,11,-3.5,35.0,2.2,1742.0,-16.7,0.87,0.0,2.5,Winter,No Holiday,Yes
2017-12-19,191,12,-2.5,31.0,2.6,1778.0,-17.3,1.08,0.0,2.3,Winter,No Holiday,Yes
2017-12-19,189,13,-2.2,25.0,3.2,1970.0,-19.6,1.17,0.0,2.2,Winter,No Holiday,Yes
2017-12-19,178,14,-2.2,23.0,3.7,1971.0,-20.5,1.09,0.0,2.2,Winter,No Holiday,Yes
2017-12-19,195,15,-1.3,26.0,3.0,2000.0,-18.3,0.91,0.0,2.1,Winter,No Holiday,Yes
2017-12-19,211,16,-1.8,31.0,3.1,1993.0,-16.7,0.56,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,256,17,-2.7,35.0,1.8,2000.0,-16.0,0.18,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,384,18,-3.8,42.0,3.3,2000.0,-14.8,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,276,19,-4.5,51.0,2.0,2000.0,-13.1,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,225,20,-4.9,55.0,2.0,2000.0,-12.5,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,224,21,-5.0,57.0,1.9,2000.0,-12.2,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,213,22,-5.5,56.0,1.5,2000.0,-12.9,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-19,149,23,-5.8,57.0,1.7,2000.0,-12.9,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,142,0,-6.5,63.0,1.5,1666.0,-12.3,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,172,1,-7.3,67.0,1.1,1593.0,-12.3,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,108,2,-7.8,68.0,0.9,1642.0,-12.6,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,71,3,-8.1,70.0,1.3,1557.0,-12.6,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,38,4,-8.5,73.0,1.0,1723.0,-12.4,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,56,5,-8.3,67.0,0.9,1566.0,-13.3,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,97,6,-8.2,66.0,0.9,1718.0,-13.4,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,213,7,-8.1,67.0,0.9,1737.0,-13.1,0.0,0.0,2.0,Winter,No Holiday,Yes
2017-12-20,466,8,-7.8,65.0,1.1,1738.0,-13.2,0.0,0.0,2.0,Winter,No Holiday,Yes
